koi_disposition,koi_period,koi_duration,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_eccen,koi_impact,koi_num_transits,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_steff,koi_slogg,koi_srad,koi_smass,koi_sage,koi_kepmag,koi_gmag,koi_rmag,koi_jmag
CANDIDATE,5.215752,1.13,4.6800e+01,0.00678,0.83,0.0628,88.29,1156,422.67,0,0.729,247,5.1,0,0,0,0,6202,4.422,1.122,1.213,,12.692,12.965,12.624,11.727
FALSE POSITIVE,0.696290095,3.839,1.2050e+02,0.133357,12.63,0.0152,11.93,1969,3537.89,0,1.123,1491,19.4,1,0,1,1,5904,4.543,0.867,0.958,,15.034,15.524,14.989,13.858
CANDIDATE,10.0714369,6.891,4.9500e+01,0.00645,1.98,0.098,89.97,1362,814.46,0,0.006,136,10.8,0,0,0,0,5768,3.633,2.81,1.236,,13.472,14.025,13.447,12.213
FALSE POSITIVE,0.62240698,1.186,1.5580e+02,0.011583,1.63,0.0157,88.81,2663,11894.49,0,0.0908,2145,10.2,0,1,1,0,6661,4.341,1.29,1.33,,12.92,13.193,12.841,12.061
CANDIDATE,4.37198905,2.177,1.0370e+02,0.009309,0.93,0.0515,89.34,1085,327.65,0,0.177,308,9.9,0,0,0,0,5823,4.489,0.919,0.951,,14.701,15.229,14.659,13.512
CANDIDATE,6.72876606,2.277,1.1740e+02,0.010286,1.03,0.0686,88.24,940,184.66,0,0.5757,195,7.8,0,0,0,0,5823,4.489,0.919,0.951,,14.701,15.229,14.659,13.512
FALSE POSITIVE,24.09002065,11.0494,6.7822e+03,0.106918,9.39,0.1475,84.36,551,21.85,0,0.946,43,252.3,0,1,0,0,5354,4.495,0.804,0.737,,14.94,15.596,14.91,13.591
FALSE POSITIVE,4.4158933,1.155,1.9110e+02,0.012682,1.42,0.0549,89.95,1138,395.82,0,0.1672,246,5.8,1,0,0,0,5977,4.473,1.022,1.133,,15.417,15.896,15.347,14.285
CANDIDATE,3.09383248,1.576,3.7370e+02,0.017764,1.32,0.0378,88.57,998,233.91,0,0.356,282,9.7,0,0,0,0,5327,4.646,0.681,0.772,,15.896,16.547,15.855,14.53
FALSE POSITIVE,2.666961614,2.4774,7.5834e+03,0.382477,40.68,0.0383,73.74,1469,1104.26,0,1.276,400,249.5,0,1,0,0,6609,4.484,0.974,1.073,,13.968,14.262,13.922,12.999
FALSE POSITIVE,1.17430183,9.587,6.4500e+01,0.009493,2.22,0.026,14.9,3020,19656.66,0,0.9744,914,13.5,1,0,0,0,7537,4.007,2.145,1.703,,12.08,12.2,12.04,11.41
CANDIDATE,14.05652256,2.56,,,,,,,,,,77,,0,0,0,0,,,,,,13.697,14.221,13.62,12.405
FALSE POSITIVE,15.03946452,5.39796,6.6877e+04,0.402008,51.71,0.1224,87.28,877,139.95,0,0.998,74,1133.5,0,1,0,0,6410,4.329,1.178,1.077,,13.623,13.973,13.565,12.555
FALSE POSITIVE,3.693951168,2.2534,2.8290e+04,0.21699,20.88,0.0463,84.77,1148,411.07,0,0.917,293,173.2,0,1,0,0,5968,4.534,0.881,0.97,,15.286,15.776,15.243,14.097
FALSE POSITIVE,1.05680287,5.748,8.2300e+01,0.008547,0.83,0.0201,66.28,1633,1686.88,0,0.563,831,10.9,1,0,1,0,5584,4.532,0.885,0.974,,15.87,16.52,15.814,14.472
FALSE POSITIVE,0.787122102,3.0999,5.9680e+02,0.237891,20.76,0.0154,23.34,1655,1775.05,0,1.211,1104,57.4,0,1,1,1,5210,4.528,0.799,0.786,,15.626,16.422,15.605,14.051
FALSE POSITIVE,2.15045295,4.453,1.6910e+02,0.011745,24.27,0.0469,84.22,4340,83894.63,0,0.3604,494,25.8,0,1,0,1,4899,2.356,18.92,3.05,,11.359,12.225,11.293,9.645
FALSE POSITIVE,0.561524348,3.336,3.4100e+01,0.005486,0.43,0.0116,72.19,2050,4173.47,0,0.4172,1899,15.7,1,0,1,0,5919,4.55,0.715,0.66,,14.564,15.046,14.527,13.32
CANDIDATE,315.0771719,10.31,,,,,,,,,,3,,0,0,0,0,,,,,,15.341,15.939,15.304,13.939
FALSE POSITIVE,1.21607873,4.686,2.9400e+01,0.007028,1.92,0.0241,20.63,2803,14545.24,0,0.991,1107,11.2,0,1,0,0,6234,3.741,2.5,1.255,,13.333,13.807,13.308,12.105
FALSE POSITIVE,38.49536985,12.8716,9.3327e+04,0.485566,124.34,0.2458,87.66,824,109.13,0,1.013,35,201.9,0,1,0,0,6050,3.823,2.345,1.332,,13.173,13.696,13.127,11.957
FALSE POSITIVE,4.18224416,6.209,5.7200e+01,0.009845,1.07,0.049,46.42,1206,500.7,0,0.99,249,13.8,0,0,0,1,6057,4.392,0.999,0.896,,13.732,14.152,13.698,12.652
FALSE POSITIVE,0.643002821,1.02608,2.6715e+03,0.325502,36.82,0.0136,57.37,2188,5409.39,0,1.261,2077,295.6,0,1,1,0,5681,4.315,1.036,0.807,,14.984,15.551,14.938,13.673
FALSE POSITIVE,1.95119541,1.907,5.9700e+01,0.006913,0.47,0.027,88.81,1050,287.41,0,0.1533,690,7.7,1,0,0,0,4936,4.681,0.628,0.689,,15.105,15.847,15.06,13.626
FALSE POSITIVE,53.220417,17.7344,7.2895e+04,0.24583,55.22,0.2977,89.49,655,43.63,0,0.248,25,4563.5,0,1,0,0,5653,3.905,2.057,1.24,,13.613,14.105,13.591,12.404
CANDIDATE,8.0018897,3.425,1.0270e+02,0.009431,0.9,0.0776,88.44,864,131.75,0,0.442,168,9.8,0,0,0,0,5830,4.54,0.876,0.97,,15.032,15.534,14.966,13.819
CANDIDATE,383.85362,9.76,4.2290e+02,0.019659,2.78,1.1395,89.95,314,2.29,0,0.5927,4,7.5,0,0,0,0,6675,4.341,1.293,1.336,,15.232,15.561,15.186,14.272
CANDIDATE,2.564012541,0.9433,2.5519e+03,0.046631,7.27,0.037,89.56,1720,2065.56,0,0.166,69,5.3,0,0,0,0,6274,4.139,1.428,1.024,,14.121,14.553,14.083,12.957
FALSE POSITIVE,0.71538172,5,,,,,,,7377.38,,,1896,,1,0,0,0,,,,,,14.67,15.042,14.583,13.612
FALSE POSITIVE,2.264471713,7.1803,1.8743e+05,0.533774,102.12,0.0354,75.91,2103,4637.68,0,0.81,595,873.7,0,1,0,0,6782,4.014,1.752,1.155,,13.983,14.324,13.957,12.852
FALSE POSITIVE,18.3602239,2.352,5.7460e+02,0.021847,2.04,0.134,89.95,637,38.9,0,0.1819,60,12.4,0,1,1,0,5713,4.551,0.856,0.948,,15.703,16.296,15.646,14.302
CANDIDATE,5.21395046,3.188,7.8500e+01,0.008015,1.24,0.0582,89.1,1201,492.29,0,0.195,256,8.6,0,0,0,0,5529,4.123,1.412,0.965,,14.43,14.883,14.378,13.339
CANDIDATE,24.996068,5.623,6.2170e+02,0.023016,2.4,0.1693,89.26,604,31.43,0,0.409,9,9.4,0,0,0,0,5761,4.492,0.956,1.035,,15.183,15.611,15.107,13.933
CANDIDATE,8.9429645,1.803,2.3350e+02,0.013687,0.89,0.0704,89.87,536,19.51,0,0.088,117,7.2,0,0,0,0,4183,4.655,0.594,0.582,,15.537,16.813,15.512,13.523
FALSE POSITIVE,281.509095,40.963,5.9487e+03,0.073347,85.77,1.0218,89.22,685,52.05,0,0.626,5,182.5,0,1,0,0,4797,2.632,10.709,1.791,,10.974,11.784,10.913,9.305
CANDIDATE,2.405625303,0.6283,1.6350e+02,0.012218,1.11,0.0344,88.98,1180,459.66,0,0.467,0,12,0,0,0,0,5450,4.573,0.83,0.939,,14.709,15.312,14.643,13.412
FALSE POSITIVE,3.258249472,2.6358,1.6435e+03,0.307288,79.23,0.0489,68.18,2057,4234.38,0,1.264,408,202,0,1,0,0,6712,3.859,2.361,1.467,,13.059,13.343,13.02,12.079
FALSE POSITIVE,552.8295063,16.0851,2.6630e+05,0.560775,56.89,1.2226,89.9,229,0.65,0,0.653,0,942.6,1,0,0,0,5956,4.403,0.929,0.797,,14.973,15.472,14.948,13.745
FALSE POSITIVE,0.773595312,0.781,9.3000e+01,0.009365,0.96,0.0166,84.26,1976,3613.97,0,0.612,1726,13.2,0,0,1,1,5973,4.506,0.935,1.024,,14.882,15.352,14.818,13.718
CANDIDATE,0.7735301,1.335,1.8540e+02,0.012694,1.87,0.017,85.49,2474,8868.22,0,0.336,231,14.2,0,0,0,0,6296,4.217,1.35,1.093,,14.752,15.207,14.72,13.603
FALSE POSITIVE,533.6593,12.81,5.3350e+02,0.020985,1.92,1.2547,89.95,205,0.42,0,0.1083,3,7.8,1,0,0,0,5695,4.556,0.839,0.923,,14.931,15.448,14.88,13.767
CANDIDATE,2.42186898,6.22,,,,,,,,,,562,,0,0,0,0,,,,,,13.583,14.309,13.54,12.281
FALSE POSITIVE,44.82732381,6.86103,2.3712e+05,1.198089,429,0.2797,88.94,779,87.2,0,1.494,28,4484.5,0,1,0,0,5160,3.568,3.279,1.45,,11.56,12.378,11.514,10.236
FALSE POSITIVE,7.535894184,8.3059,1.7213e+05,0.420242,24.64,0.0625,85.82,642,40.28,0,0.644,175,1446.7,0,1,0,0,4969,4.736,0.537,0.574,,15.398,16.085,15.375,14
FALSE POSITIVE,0.562498925,0.6743,4.2010e+02,0.02826,2.88,0.0127,65.76,2129,4880.5,0,0.971,2377,44.1,1,0,0,0,5638,4.437,0.933,0.868,,14.792,15.344,14.734,13.495
FALSE POSITIVE,0.755049082,2.09643,2.6068e+04,0.448547,30.47,0.0138,60.59,1551,1372.84,0,1.225,1777,683.7,0,1,0,0,5242,4.64,0.622,0.616,,13.276,13.866,13.254,11.886
FALSE POSITIVE,1.012694226,3.6017,1.0850e+05,0.315745,42.51,0.0203,78.73,2230,5846.79,0,0.534,179,185.1,0,1,0,0,6487,4.292,1.233,1.085,,14.713,15.089,14.685,13.755
FALSE POSITIVE,10.303356,5.98633,5.2007e+05,0.708788,69.66,0.0854,89.05,787,90.76,0,0.364,0,2039.1,0,1,0,0,5497,4.423,0.9,0.782,,15.177,15.787,15.137,13.82
FALSE POSITIVE,2.214029545,5.64264,3.4911e+05,0.565458,94.23,0.0361,85.44,1894,3041.8,0,0.371,0,2680.5,0,1,0,0,6604,4.178,1.526,1.283,,13.3,13.614,13.257,12.819
FALSE POSITIVE,2.441988077,3.94526,9.5344e+04,0.402021,90.39,0.0373,80.26,1993,3721.74,0,0.888,284,1174.5,0,1,0,0,6078,3.874,2.059,1.156,,11.535,11.948,11.498,10.444
FALSE POSITIVE,2.44200193,3.146,1.2860e+02,0.01026,0.95,0.0349,88.81,1217,518.48,0,0.124,284,9.6,0,0,1,1,5587,4.556,0.851,0.952,,15.617,16.233,15.565,14.31
CONFIRMED,384.847556,9.969,1.8990e+02,0.012491,1.09,0.994,89.99,220,0.56,0,0.059,4,12.3,0,0,0,0,5579,4.58,0.798,0.892,,13.426,13.921,13.367,12.263
FALSE POSITIVE,2.131225773,5.4932,2.3371e+03,0.317796,35.68,0.0316,41.7,1555,1382.47,0,1.264,632,215.6,0,0,1,0,6181,4.38,1.028,0.925,,14.818,15.28,14.791,13.613
CANDIDATE,0.839907158,1.019,1.1960e+02,0.009904,0.92,0.0162,87.89,1640,1705.12,0,0.23,1546,10.7,0,0,0,0,5120,4.478,0.853,0.797,,15.695,16.458,15.634,14.2
FALSE POSITIVE,1.219736039,4.89465,6.1152e+05,0.757593,135.43,0.0253,86.24,2611,10982.55,0,0.229,0,1037.2,1,0,1,0,7358,4.171,1.637,1.449,,14.871,15.028,14.819,14.144
FALSE POSITIVE,2.015152464,8.17997,5.6169e+05,0.73335,132.05,0.0353,84.78,2107,4657.05,0,0.308,0,4129.6,0,1,0,0,6988,4.163,1.649,1.448,,13.705,13.906,13.638,12.758
FALSE POSITIVE,0.82820657,2.70353,1.1853e+05,0.498721,35.67,0.0149,71.53,1473,1109.75,0,0.94,813,548.3,0,1,0,0,5033,4.611,0.655,0.638,,13.221,13.888,13.175,11.777
CANDIDATE,1.7613778,1.355,3.5930e+02,0.017585,2.32,0.0302,89.09,1824,2621.69,0,0.159,55,10.5,0,0,0,0,6544,4.349,1.207,1.193,,15.02,15.388,14.966,13.971
FALSE POSITIVE,2.537081943,4.80903,2.4532e+05,0.475456,67.96,0.0394,85.49,1712,2032.57,0,0.451,530,2434.8,0,1,0,0,6735,4.307,1.309,1.275,,13.04,13.307,12.995,12.105
FALSE POSITIVE,14.44312745,8.33598,4.1685e+04,0.308855,92.28,0.1262,85.12,1182,462.07,0,0.98,88,2186,0,1,0,0,5757,3.672,2.736,1.283,,12.732,13.308,12.713,11.438
FALSE POSITIVE,5.61386908,5.07753,5.7386e+04,0.442281,34.24,0.0549,82.56,714,61.43,0,1.07,238,1253.6,0,1,0,0,4504,4.582,0.709,0.701,,14.072,15.123,14.087,12.111
FALSE POSITIVE,9.080194398,8.18777,3.2457e+05,0.618569,76.4,0.0896,87.23,1013,248.49,0,0.614,0,3481.8,1,0,0,0,6461,4.396,1.131,1.162,,15.163,15.531,15.119,14.168
FALSE POSITIVE,9.93442075,7.8219,5.5965e+04,0.465854,34.03,0.0817,83.09,679,50.35,0,1.117,106,529,0,1,0,0,5382,4.654,0.669,0.749,,15.39,15.98,15.348,14.064
FALSE POSITIVE,2.071939672,4.45367,1.9877e+05,0.552408,75.64,0.032,80.43,1696,1953.33,0,0.806,517,2409.8,0,1,0,0,6140,4.247,1.254,1.014,,13.553,13.983,13.511,12.386
FALSE POSITIVE,8.5893644,6.975,1.7930e+02,0.013549,1.21,0.0795,82.46,792,93.09,0,0.791,127,9.8,0,0,1,1,5602,4.571,0.817,0.913,,15.687,16.268,15.641,14.404
FALSE POSITIVE,8.589644815,9.49469,2.6952e+05,0.58465,140.07,0.0858,86.04,1412,940.15,0,0.686,0,5324.6,0,1,0,0,6331,3.813,2.194,1.142,,9.557,9.978,9.574,8.603
CANDIDATE,11.7728146,4.132,7.7100e+01,0.008052,0.93,0.097,88.84,788,90.86,0,0.407,113,9.9,0,0,0,0,5410,4.333,1.056,0.875,,13.717,14.206,13.663,12.461
FALSE POSITIVE,1.009671584,4.37759,1.5512e+05,0.511844,125.31,0.0236,69.47,3287,27692.04,0,0.864,1326,1440.7,0,1,0,0,7652,3.974,2.242,1.723,,13.918,14.042,13.877,13.123
CANDIDATE,2.46506501,6.218,3.9800e+01,0.006079,1.14,0.0395,75.06,1999,3777.82,0,0.6323,253,10.3,0,0,0,0,6881,4.101,1.714,1.356,,12.446,12.641,12.381,11.567
CANDIDATE,1.758599866,0.2729,2.3780e+02,0.020185,1.6,0.0262,89.95,1101,347.1,0,0.035,761,11.9,0,0,0,0,4744,4.606,0.725,0.772,,15.59,16.492,15.501,13.93
FALSE POSITIVE,1.260575815,2.36064,1.5428e+05,0.383122,29.91,0.0203,83.6,1410,935.7,0,0.58,1062,781.2,0,1,0,0,5388,4.576,0.715,0.701,,14.864,15.447,14.817,13.502
FALSE POSITIVE,1.88912273,4.219,6.0200e+01,0.007221,0.59,0.0276,81.19,1248,573.44,0,0.477,710,15.5,0,0,1,0,5413,4.578,0.754,0.786,,14.606,15.198,14.558,13.308
FALSE POSITIVE,0.609125246,0.655,1.3920e+02,0.011036,0.96,0.0135,88.02,1896,3049.07,0,0.242,1862,10.9,0,0,1,0,5595,4.581,0.796,0.89,,15.64,16.225,15.591,14.324
CANDIDATE,14.1573717,3.786,1.3000e+02,0.010471,1.1,0.1161,89.72,778,86.67,0,0.138,66,9.3,0,0,0,0,6122,4.487,0.964,1.041,,14.718,15.15,14.656,13.553
FALSE POSITIVE,1.566528935,3.2593,9.2511e+04,0.502466,49.66,0.0253,75.71,1551,1371.7,0,1.033,860,485,0,1,0,0,5883,4.471,0.905,0.885,,13.984,14.455,13.943,12.802
FALSE POSITIVE,4.52977632,26.752,1.5822e+03,0.048667,12.22,0.0693,30.81,2264,6213.27,0,0.968,232,55.2,1,0,0,0,8912,4.05,2.299,2.164,,11.991,11.967,11.999,11.549
CANDIDATE,1.291964282,1.8378,2.8640e+04,0.157434,10.97,0.0199,85.4,1249,572.64,0,0.461,822,45.8,0,0,0,0,4995,4.624,0.638,0.625,,13.238,13.926,13.192,11.795
CANDIDATE,37.4646974,4.954,5.1600e+01,0.006627,0.97,0.2238,89.8,677,49.61,0,0.2,37,10.3,0,0,0,0,6266,4.209,1.342,1.06,,12.052,12.964,12.165,11.113
FALSE POSITIVE,4.32744048,4.539,2.2000e+01,0.004304,0.58,0.0526,87.66,1254,585.32,0,0.2789,277,8,1,0,0,0,5888,4.275,1.227,1.036,,12.4,12.759,12.341,11.331
FALSE POSITIVE,11.57958162,2.47,,,,,,,,,,117,,0,1,0,0,,,,,,13.458,13.659,13.332,12.402
CANDIDATE,6.31915999,3.465,3.4400e+01,0.005591,1.04,0.0693,87.14,1369,829.72,0,0.575,207,9.8,0,0,0,0,6254,4.019,1.706,1.11,,13.096,13.528,13.065,11.964
CANDIDATE,2.58393841,2.169,4.9400e+01,0.006485,0.77,0.0373,88.53,1470,1103.3,0,0.229,495,8.5,0,0,0,0,6164,4.378,1.09,1.032,,13.874,14.268,13.793,12.734
FALSE POSITIVE,0.87630504,1.11,1.7090e+02,0.219276,22.24,0.018,33.47,1911,3156.02,0,1.207,1525,25.2,0,0,1,0,6032,4.508,0.929,0,,14.84,15.305,14.784,13.631
CANDIDATE,6.5595368,4.324,2.6300e+01,0.004742,0.62,0.0708,88,1079,320.09,0,0.378,192,10.1,0,0,0,0,5950,4.323,1.196,1.1,,12.788,13.153,12.741,11.729
CANDIDATE,31.5322987,3.49,1.0640e+02,0.00923,0.74,0.182,89.95,461,10.65,0,0.0671,41,7.8,0,0,0,0,5183,4.608,0.739,0.818,,14.29,14.922,14.223,12.853
CANDIDATE,14.7510068,2.25,3.8110e+02,0.019469,1.7,0.1104,88.76,629,36.94,0,0.75,72,9.5,0,0,0,0,5295,4.548,0.8,0.825,,15.85,16.55,15.787,14.307
FALSE POSITIVE,15.58279473,3.76683,5.2760e+04,0.234843,14,0.1,88.59,397,5.86,0,0.759,80,439.3,0,1,0,0,3849,4.703,0.546,0.549,,15.368,16.696,15.51,13.078
FALSE POSITIVE,1.529283907,14.0075,5.4800e+01,0.009117,2.26,0.0281,14.47,2550,9998.13,0,0.981,877,41.5,1,0,0,0,6438,3.829,2.266,1.263,,11.268,11.795,11.306,10.662
FALSE POSITIVE,2.908454772,2.6005,6.4325e+04,0.489639,40.85,0.0355,82.52,1153,416.75,0,1.113,460,252.8,0,1,0,0,5631,4.518,0.764,0.702,,14.661,15.19,14.633,13.46
FALSE POSITIVE,1.540396094,2.8044,5.5123e+04,0.446999,48.81,0.0262,74.77,1576,1455.18,0,1.093,866,340.4,0,1,1,1,5780,4.438,1,1,,13.76,,13.76,16.643
FALSE POSITIVE,1.540395674,2.80168,7.0615e+04,0.47064,117.33,0.0299,75.9,2850,15595.35,0,1.072,866,997.9,0,1,0,1,7394,3.897,2.283,1.502,,7.57,7.604,7.558,7.066
FALSE POSITIVE,2.344138713,0.4495,1.1080e+02,0.010608,2.43,0.0356,89.85,1797,2469.65,0,0.104,1145,8.6,1,0,0,0,5313,3.835,2.095,1.095,,13.419,14.094,13.356,11.952
FALSE POSITIVE,0.91849333,2.399,5.8700e+01,0.007106,0.93,0.02,84.54,2205,5576.7,0,0.276,1459,13,1,0,0,1,6469,4.385,1.193,1.26,,13.476,13.809,13.4,12.523
FALSE POSITIVE,1.341078755,3.86492,1.1215e+05,0.312477,41.8,0.025,84.9,1968,3533.56,0,0.309,1009,1829.3,0,1,0,0,6368,4.323,1.225,1.151,,13.682,14.05,13.628,12.716
FALSE POSITIVE,316.950146,5.33,,,,,,,,,,3,,0,1,0,0,,,,,,16.923,17.763,16.842,15.312
FALSE POSITIVE,589.74851,12.74,4.6240e+02,0.019913,2.03,1.3854,89.95,217,0.53,0,0.3597,3,11.5,1,0,0,0,6003,4.507,0.932,1.019,,14.839,15.318,14.798,13.694
FALSE POSITIVE,235.2976173,87.013,2.3053e+04,0.136377,82.92,0.7587,89.38,585,27.65,0,0.2758,5,210.7,0,1,0,0,4894,2.968,5.568,1.051,,11.447,12.274,11.403,9.742
CANDIDATE,54.54312996,7.03,,,,,,,,,,7,,0,0,0,0,,,,,,11.642,11.811,11.585,10.789
FALSE POSITIVE,7.4539297,14.21,,,,,,,520.65,,,186,,1,0,0,0,,,,,,13.272,13.547,13.22,12.301
FALSE POSITIVE,36.136968,15.42,1.5200e+02,0.011409,1.3,0.2212,89.02,600,30.69,0,0.296,38,10.4,1,0,0,0,6258,4.442,1.046,1.102,,15.44,15.855,15.385,14.312
FALSE POSITIVE,0.933746709,3.435,1.8600e+01,0.00399,0.36,0.0176,88.49,1893,3026.99,0,0.057,1438,14.3,0,0,1,1,6302,4.535,0.815,0.831,,13.087,13.087,12.74,11.796
FALSE POSITIVE,0.93376738,4.036,5.5400e+01,0.007295,0.63,0.0171,61.68,1678,1879,0,0.714,1442,16.5,0,0,1,1,5611,4.53,0.787,0.764,,14.985,15.537,14.954,13.7
FALSE POSITIVE,0.93374073,4.296,1.4760e+02,0.010704,0.84,0.0168,89.72,1371,831.95,0,0.009,1443,13.4,0,0,1,1,4753,4.585,0.717,0.72,,13.007,13.535,12.951,14.509
FALSE POSITIVE,0.93369659,4.444,8.1400e+01,0.008526,0.78,0.0182,68.2,1680,1891.43,0,0.57,1224,10.8,0,0,0,1,5619,4.558,0.838,0.927,,15.983,16.564,15.906,14.628
FALSE POSITIVE,0.9337473,3.446,6.4600e+01,0.007434,0.6,0.0174,79.11,1625,1652.84,0,0.385,1440,9.5,1,0,1,1,5649,4.606,0.741,0.841,,15.759,16.307,15.717,14.446
FALSE POSITIVE,677.35794,9.698,3.2240e+02,0.0185,7.12,1.8282,89.95,388,5.35,0,0.8359,3,11.2,1,0,0,0,6335,3.593,3.523,1.774,,10.808,11.261,10.831,9.841
FALSE POSITIVE,4.0551242,12,1.4870e+02,0.011315,3.13,0.0606,89.83,2013,3887.31,0,0.008,336,9.3,1,0,0,0,7064,3.888,2.531,1.806,,13.397,13.59,13.332,12.537
CANDIDATE,12.9284553,2.49,2.9790e+02,0.015708,0.64,0.0795,89.38,343,3.26,0,0.2446,108,8.2,0,0,0,0,3578,4.893,0.375,0.401,,15.72,17.302,15.889,13.355
FALSE POSITIVE,21.6817115,7.18,7.3500e+01,0.007929,0.89,0.1566,89.31,713,60.99,0,0.27,64,6.9,1,0,0,0,6297,4.448,1.031,1.084,,14.491,14.881,14.449,13.428
FALSE POSITIVE,466.08101,23.69,1.8010e+02,0.012285,2.13,1.2343,89.95,305,2.05,0,0.0964,3,14.1,1,0,0,0,6098,4.097,1.59,1.152,,12.159,12.561,12.093,11.073
FALSE POSITIVE,0.66573903,1.27,,,,,,,,,,2007,,1,0,0,0,,,,,,13.362,14.033,13.324,11.897
CANDIDATE,4.02018903,3.616,1.8500e+01,0.004022,0.6,0.0502,86.09,1337,754.66,0,0.505,300,14.4,0,0,0,0,5788,4.178,1.376,1.039,,11.158,11.805,11.219,10.118
FALSE POSITIVE,3.796383639,8.6711,3.1100e+01,0.005366,0.71,0.0487,76.03,1323,724.17,0,0.649,270,24.5,1,0,0,1,6017,4.3,1.21,1.064,,12.239,12.691,12.19,11.139
FALSE POSITIVE,0.71059239,4.92,2.8060e+02,0.019379,3.92,0.0182,18.91,3318,28640.03,0,0.9638,1281,22.8,1,0,0,0,7454,4.107,1.853,1.602,,13.362,13.527,13.307,12.585
CANDIDATE,3.33930957,2.597,9.1300e+01,0.010966,1.2,0.0438,76.2,1205,498.37,0,0.934,360,10.7,0,0,0,0,5700,4.434,1.006,1.003,,14.955,15.456,14.917,13.773
FALSE POSITIVE,3.36379289,23.7,1.3630e+02,0.170311,44.77,0.0489,9.73,1840,2712.28,0,1.159,400,36.9,1,0,0,0,5947,3.814,2.407,1.378,,13.931,14.527,13.878,12.604
CANDIDATE,4.29251656,4.254,2.4950e+02,0.034481,3.66,0.0527,61.12,1144,403.88,0,1.007,265,11,0,0,0,0,6032,4.485,0.973,1.055,,15.85,16.367,15.789,14.604
CANDIDATE,4.98792404,1.618,3.4620e+02,0.016879,0.73,0.0425,89.83,485,13.07,0,0.069,261,9.7,0,0,0,0,3606,4.859,0.395,0.413,,15.555,17.128,15.728,13.204
FALSE POSITIVE,0.907818056,1.679,2.9500e+01,0.005001,0.55,0.0188,89.5,2012,3871.99,0,0.037,1471,13.2,0,0,0,1,6210,4.456,1.014,1.067,,13.532,13.906,13.473,12.476
FALSE POSITIVE,297.71402,13.413,1.3745e+03,0.038734,45.69,1.0187,89.38,706,58.76,0,0.8328,3,16.3,1,0,0,0,4916,2.572,10.801,1.587,,12.218,13.096,12.192,10.492
CONFIRMED,3.87594316,2.314,5.8600e+01,0.00694,0.68,0.0485,89.89,1081,323.21,0,0.025,348,14.2,0,0,0,0,5713,4.541,0.893,1.01,,12.75,13.21,12.671,11.595
CANDIDATE,5.68325648,1.778,4.4600e+01,0.006922,0.97,0.0584,86.4,1257,589.92,0,0.844,233,10,0,0,0,0,6072,4.133,1.286,0.818,,13.093,13.474,13.055,12.033
FALSE POSITIVE,0.93373761,3.303,5.8700e+01,0.0069,1,0.0184,88.96,2073,4359.29,0,0.041,1442,9.7,0,0,0,1,5534,4.17,1.326,0.948,,15.609,16.144,15.547,14.397
FALSE POSITIVE,0.687739345,0.1866,3.7600e+01,0.009357,1.53,0.0168,89.38,2837,15318.29,0,0.4062,1948,11,1,0,0,0,6823,4.212,1.493,1.332,,13.127,13.348,13.053,12.185
FALSE POSITIVE,9.524076544,10.4891,1.9840e+05,0.410212,151,0.0911,88.13,1390,882.28,0,0.313,0,1942.5,0,1,0,0,5180,3.428,3.371,1.112,,15.145,15.803,15.113,13.737
FALSE POSITIVE,11.63785889,11.8851,4.2795e+05,0.666546,77.01,0.104,87.74,895,151.54,0,0.473,0,2637,1,0,0,0,6360,4.433,1.058,1.105,,15.385,15.803,15.36,14.335
FALSE POSITIVE,50.900813,3.3,,,,,,,,,,4,,0,1,0,0,,,,,,9.666,9.874,9.597,8.792
CANDIDATE,91.649983,10.294,1.9360e+02,0.012908,2.27,0.4363,89.95,568,24.57,0,0.2136,5,8.7,0,0,0,0,6705,4.145,1.608,1.325,,12.964,13.246,12.913,12.052
CANDIDATE,541.742985,10.47,1.0386e+03,0.029681,3.39,1.3418,89.99,248,0.9,0,0.041,3,25.9,0,0,0,0,6373,4.438,1.047,1.094,,13.718,14.055,13.665,12.714
FALSE POSITIVE,14.5862195,2.733,2.0220e+02,0.013035,1.17,0.1128,89.95,702,57.32,0,0.0133,63,9.3,0,1,1,0,5904,4.565,0.819,0.899,,14.598,15.081,14.569,13.459
FALSE POSITIVE,0.938074536,1.9618,5.7590e+02,0.224211,417.01,0.0224,38.92,5718,251840.36,0,1.196,1096,36.1,0,1,1,0,4697,2.204,17.032,1.691,,13.094,14.194,13.079,11.009
FALSE POSITIVE,0.698359996,1.4959,7.7410e+02,0.277516,28.97,0.0156,38.82,1990,3702.25,0,1.247,292,26.1,0,1,1,0,5761,4.492,0.956,1.035,,15.183,15.611,15.107,13.933
FALSE POSITIVE,563.94854,15.631,8.7290e+02,0.026929,2.55,1.3194,89.95,209,0.45,0,0.0504,2,16.3,1,0,0,0,5853,4.544,0.868,0.961,,14.574,15.078,14.526,13.387
FALSE POSITIVE,0.98376204,10.052,5.5000e+01,0.02152,12.44,0.0241,7.83,4203,73867.88,0,1.01,1101,25.2,1,0,0,0,6431,3.276,5.294,1.932,,12.745,13.087,12.713,11.762
